,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-03-17,93.51074003540721,87.11546799668791,100.8675074392005,93.51074003540721,93.51074003540721,0.7564967264619387,0.7564967264619387,0.7564967264619387,0.7564967264619387,0.7564967264619387,0.7564967264619387,0.0,0.0,0.0,94.26723676186914
1,2020-03-18,93.96605046414547,88.25020023179894,102.1611019902771,93.96605046414547,93.96605046414547,1.058430914045724,1.058430914045724,1.058430914045724,1.058430914045724,1.058430914045724,1.058430914045724,0.0,0.0,0.0,95.0244813781912
2,2020-03-19,94.42136089288377,88.8583976424326,101.99096114650254,94.42136089288377,94.42136089288377,0.9388755572379468,0.9388755572379468,0.9388755572379468,0.9388755572379468,0.9388755572379468,0.9388755572379468,0.0,0.0,0.0,95.36023645012172
3,2020-03-20,94.87667132162204,88.04092219676497,101.48851288773722,94.87667132162204,94.87667132162204,0.03771284594387393,0.03771284594387393,0.03771284594387393,0.03771284594387393,0.03771284594387393,0.03771284594387393,0.0,0.0,0.0,94.91438416756591
4,2020-03-23,96.24260260783689,89.7138566915887,103.41621051331113,96.24260260783689,96.24260260783689,0.4737326677318105,0.4737326677318105,0.4737326677318105,0.4737326677318105,0.4737326677318105,0.4737326677318105,0.0,0.0,0.0,96.7163352755687
5,2020-03-24,96.69791303657519,91.24163629662961,104.34664123381926,96.69791303657519,96.69791303657519,0.7564967264622635,0.7564967264622635,0.7564967264622635,0.7564967264622635,0.7564967264622635,0.7564967264622635,0.0,0.0,0.0,97.45440976303745
6,2020-03-25,97.15322346531346,91.03172498929169,104.89396283559319,97.15322346531346,97.15322346531346,1.058430914046014,1.058430914046014,1.058430914046014,1.058430914046014,1.058430914046014,1.058430914046014,0.0,0.0,0.0,98.21165437935947
7,2020-03-26,97.60853389405173,92.01919709917289,105.39677906447156,97.60853389405173,97.60853389405173,0.9388755572394253,0.9388755572394253,0.9388755572394253,0.9388755572394253,0.9388755572394253,0.9388755572394253,0.0,0.0,0.0,98.54740945129116
8,2020-03-27,98.06384432279002,90.67058249727876,104.3945204783967,98.06384432279002,98.06384432279002,0.03771284594221674,0.03771284594221674,0.03771284594221674,0.03771284594221674,0.03771284594221674,0.03771284594221674,0.0,0.0,0.0,98.10155716873224
9,2020-03-30,99.4297756219972,93.42115904534438,106.9829286473202,99.4297756219972,99.4297756219972,0.47373266773338646,0.47373266773338646,0.47373266773338646,0.47373266773338646,0.47373266773338646,0.47373266773338646,0.0,0.0,0.0,99.90350828973058
10,2020-03-31,99.88508605506625,93.49431087852433,107.92275038891353,99.88508605506625,99.88508605506625,0.7564967264620696,0.7564967264620696,0.7564967264620696,0.7564967264620696,0.7564967264620696,0.7564967264620696,0.0,0.0,0.0,100.64158278152833
11,2020-04-01,100.34039648813533,94.36172091732007,108.21912812966438,100.34039648813533,100.34039648813533,1.0584309140459007,1.0584309140459007,1.0584309140459007,1.0584309140459007,1.0584309140459007,1.0584309140459007,0.0,0.0,0.0,101.39882740218123
12,2020-04-02,100.79570692120438,95.02605516624696,109.04350240448987,100.79570692120438,100.79570692120438,0.9388755572382907,0.9388755572382907,0.9388755572382907,0.9388755572382907,0.9388755572382907,0.9388755572382907,0.0,0.0,0.0,101.73458247844268
13,2020-04-03,101.25101735427343,94.84475758225163,108.3186030155679,101.25101735427343,101.25101735427343,0.03771284594204097,0.03771284594204097,0.03771284594204097,0.03771284594204097,0.03771284594204097,0.03771284594204097,0.0,0.0,0.0,101.28873020021547
14,2020-04-06,102.61694865348062,96.11971838404656,110.01337427780813,102.61694865348062,102.61694865348062,0.47373266773417716,0.47373266773417716,0.47373266773417716,0.47373266773417716,0.47373266773417716,0.47373266773417716,0.0,0.0,0.0,103.0906813212148
15,2020-04-07,103.07225908654966,97.04801822385187,110.94449122339029,103.07225908654966,103.07225908654966,0.7564967264621276,0.7564967264621276,0.7564967264621276,0.7564967264621276,0.7564967264621276,0.7564967264621276,0.0,0.0,0.0,103.8287558130118
16,2020-04-08,103.52756951961872,97.74593469452175,111.31535657147228,103.52756951961872,103.52756951961872,1.058430914045787,1.058430914045787,1.058430914045787,1.058430914045787,1.058430914045787,1.058430914045787,0.0,0.0,0.0,104.58600043366451
17,2020-04-09,103.98287991474268,97.99402889317176,111.66509682684196,103.98287991474268,103.98287991474268,0.9388755572384628,0.9388755572384628,0.9388755572384628,0.9388755572384628,0.9388755572384628,0.9388755572384628,0.0,0.0,0.0,104.92175547198114
18,2020-04-13,105.80412149523855,99.91810349955615,113.04455581515327,105.80412149523855,105.80412149523855,0.47373266773496814,0.47373266773496814,0.47373266773496814,0.47373266773496814,0.47373266773496814,0.47373266773496814,0.0,0.0,0.0,106.27785416297351
